"","x"
"alpha[308]",-0.863378070890225
"alpha[309]",0.11105783149318
"alpha[310]",0.618800639419145
"alpha[311]",-0.374735068036594
"alpha[312]",-1.65437030590501
"alpha[313]",1.0184117358395
"alpha[314]",-0.818373425050419
"alpha[315]",1.50843933386436
"alpha[316]",-0.451190349530049
"alpha[317]",-0.187816090849716
"alpha[318]",0.645966911196169
"alpha[319]",1.67955552970061
"alpha[320]",1.60704102891621
"alpha[321]",-0.118123453939689
"alpha[322]",-1.6413993668551
"alpha[323]",-0.144945122975133
"alpha[324]",2.44668726898902
"alpha[325]",-0.104585010438474
"alpha[326]",-0.176863020633601
"alpha[327]",-0.980116710586107
"alpha[328]",0.309597311156741
"alpha[329]",-0.197697408159663
"alpha[330]",-0.0777887720833322
"alpha[331]",-0.363439926934646
"alpha[332]",0.8525688201319
"alpha[333]",0.771578106847527
"alpha[334]",0.0583886511866841
"alpha[335]",1.03768417095698
"alpha[336]",1.64973082927255
"alpha[337]",-0.41531749234842
"alpha[338]",0.69743087941751
"alpha[339]",0.628993059223871
"alpha[340]",-1.69026171011738
"alpha[341]",1.98586862697644
"alpha[342]",-1.24956948020323
"alpha[343]",-0.883763066086725
"alpha[344]",-1.83225248245243
"alpha[345]",-0.518850414055479
"alpha[346]",-0.853805739378222
"alpha[347]",1.64014204085393
"alpha[348]",1.29713108530625
"alpha[349]",0.499467002035985
"alpha[350]",1.03563977976104
"alpha[351]",0.732987315208613
"alpha[352]",0.471558517066358
"alpha[353]",0.645856973701735
"alpha[354]",-0.365168633722371
"alpha[355]",1.32932342697234
"alpha[356]",-0.195817989561493
"alpha[357]",0.436517995085888
"alpha[358]",-0.741059998675672
"alpha[359]",-0.98594018594031
"alpha[360]",0.988814180613278
"alpha[361]",0.0941489280948144
"alpha[362]",-0.0435686467247152
"alpha[363]",1.34995112718121
"alpha[364]",0.924627138338385
"alpha[365]",0.84884358775888
"alpha[366]",1.35863131096687
"alpha[367]",0.299199994507412
"alpha[368]",-0.383395416189168
"alpha[369]",1.47216268858896
"alpha[370]",0.751966543973036
"alpha[371]",0.316070331278847
"alpha[372]",0.796311997436387
"alpha[373]",0.746082956798865
"alpha[374]",0.619411926273362
"alpha[375]",0.107792114154781
"alpha[376]",0.963626738592898
"alpha[377]",0.449131315322088
"alpha[378]",-0.541927692917693
"alpha[379]",0.955589082044265
"alpha[380]",0.39605325269769
"alpha[381]",-0.559118175466404
"alpha[382]",-0.742233880839347
"alpha[383]",-0.538330676805448
"alpha[384]",-0.50903363487049
"alpha[385]",-0.283100641612437
"alpha[386]",0.917041162148894
"alpha[387]",-0.476414833840031
"alpha[388]",-0.497838317720416
"alpha[389]",-1.22245800712253
"alpha[390]",0.753526355451128
"alpha[391]",0.0997347713899572
"alpha[392]",1.58215440907716
"alpha[393]",0.00832125376875378
"alpha[394]",-0.506272500287662
"alpha[395]",0.637491357268601
"alpha[396]",0.317087269661051
"alpha[397]",0.505160169890304
"alpha[398]",0.155755868936692
"alpha[399]",0.206541754914503
"alpha[400]",-0.209340445535845
"alpha[401]",-0.139062530575567
"alpha[402]",0.241630854958825
"alpha[403]",-0.46148176353702
"alpha[404]",-1.1961264834016
"alpha[405]",0.444561554844961
"alpha[406]",0.415519204094803
"alpha[407]",2.4116324646339
"alpha[408]",-0.604624821948424
"alpha[409]",1.11308233511933
"alpha[410]",-0.706826959646699
"alpha[411]",-1.01800645348801
"alpha[412]",-0.272308854709623
"alpha[413]",-0.478420951091166
"alpha[414]",0.309304622332139
"alpha[415]",0.542433959744145
"alpha[416]",-0.856820519509249
"alpha[417]",-2.24359505183923
"alpha[418]",0.0628178853183245
"alpha[419]",0.895432908490158
"alpha[420]",0.171588997896653
"alpha[421]",0.099446219586834
"alpha[422]",0.668408645457795
"alpha[423]",-2.63429154897648
"alpha[424]",-1.28132858965872
"alpha[425]",-0.0600310538435717
"alpha[426]",1.89835254993614
"alpha[427]",0.121450517775377
"alpha[428]",-0.820268229437482
"alpha[429]",0.392812585035613
"alpha[430]",-0.222519676803516
"alpha[431]",-1.44490088594168
"alpha[432]",0.867341136146219
"alpha[433]",0.362735287563175
"alpha[434]",2.11307789166097
"alpha[435]",-0.848173353486229
"alpha[436]",0.608774322508669
"alpha[437]",-0.862753855795455
"alpha[438]",2.00461125062991
"alpha[439]",0.621330087425557
"alpha[440]",-0.727360524687585
"alpha[441]",-0.424643101915159
"alpha[442]",-1.2024513939717
"alpha[443]",-0.321759397153396
"alpha[444]",-1.27785437002754
"alpha[445]",-0.975106686067831
"alpha[446]",0.220435128364845
"alpha[447]",-0.462707891830344
"alpha[448]",-0.937331898732797
"alpha[449]",1.39737906026054
"alpha[450]",1.57434160031854
"alpha[451]",1.46523861572874
"alpha[452]",-0.642787446671097
"alpha[453]",-0.812602034822008
"alpha[454]",-0.477760261652733
"alpha[455]",0.337324772479887
"alpha[456]",1.35667821242481
"alpha[457]",-0.57157781335985
"alpha[458]",0.378681583977798
"alpha[459]",0.524117003685644
"alpha[460]",-0.912337062599495
"alpha[461]",-0.744562843370493
"alpha[462]",-0.891146256309261
"alpha[463]",-0.120447029415392
"alpha[464]",0.582694422190322
"alpha[465]",1.15436957557723
"alpha[466]",-0.914694106398846
"alpha[467]",-1.5616840584741
"alpha[468]",-1.78646880117621
"alpha[469]",-0.508287847851908
"alpha[470]",-2.04343719375095
"alpha[471]",-0.420063646820108
"alpha[472]",0.359240001020704
"alpha[473]",-0.42729436597183
"alpha[474]",0.611908051218583
"alpha[475]",-1.20169247534217
"alpha[476]",2.21588242067181
"alpha[477]",0.0959852026564591
"alpha[478]",-1.24612203038684
"alpha[479]",-0.237449416688129
"alpha[480]",0.957940659187034
"alpha[481]",0.634282239133814
"alpha[482]",0.927730835762058
"alpha[483]",0.416653855627962
"alpha[484]",-1.50969058207852
"alpha[485]",0.117392316235488
"alpha[486]",-0.157099844056333
"alpha[487]",-0.622035013388642
"alpha[488]",-1.1747622504651
"alpha[489]",-1.49309102142829
"alpha[490]",-0.194821653683511
"alpha[491]",1.22881544534448
"alpha[492]",-1.13983758200344
"alpha[493]",0.0414604664157601
"alpha[494]",-1.21323794809043
"alpha[495]",-0.693890363251828
"alpha[496]",0.286725199901193
"alpha[497]",1.33066089844162
"alpha[498]",0.501045190898334
"alpha[499]",-0.81993925029049
"alpha[500]",0.412817966632142
"alpha[501]",1.24676791668037
"alpha[502]",0.113516330216632
"alpha[503]",0.85918732973073
"alpha[504]",0.803998765768738
"alpha[505]",1.19740005355176
"alpha[506]",0.804317715159468
"alpha[507]",-0.177808043347807
"alpha[508]",0.491448161258679
"alpha[509]",0.889807157187675
"alpha[510]",1.24066738480018
"alpha[511]",-0.526798108416129
"alpha[512]",1.39976230055481
"alpha[513]",-0.61829247829254
"alpha[514]",0.626885163479366
"alpha[515]",-0.446328270959137
"alpha[516]",0.902299222030489
"alpha[517]",0.478814772285553
"alpha[518]",-0.892658971381178
"alpha[519]",0.524138445336952
"alpha[520]",-1.34517130240584
"alpha[521]",0.19759951632837
"alpha[522]",-1.62056476372327
"alpha[523]",0.523912657891264
"alpha[524]",0.677021197593056
"alpha[525]",-1.30844730992106
"alpha[526]",-0.70298888544118
"alpha[527]",-0.876611975733113
"alpha[528]",-0.392048019321101
"alpha[529]",-0.648840500318262
"alpha[530]",1.39348478352482
"alpha[531]",-1.78991924677255
"alpha[532]",2.94414531363175
"alpha[533]",1.52754780660415
"alpha[534]",-1.26410713824926
"alpha[535]",1.26162827579478
"alpha[536]",-0.65626794474086
"alpha[537]",1.77956305452782
"alpha[538]",-2.77621962747234
"alpha[539]",-0.137451240578419
"alpha[540]",-1.65659638443833
"alpha[541]",1.35204982312083
"alpha[542]",0.535208062805555
"alpha[543]",2.10460749496775
"alpha[544]",-1.10604232019218
"alpha[545]",1.28890216471107
"alpha[546]",1.74834755823415
"alpha[547]",1.56814772038522
"alpha[548]",1.46415261076328
"alpha[549]",-0.117812802548315
"alpha[550]",1.61787860678041
"alpha[551]",-0.745218130112887
"alpha[552]",0.0931213248194365
"alpha[553]",-0.481861952744567
"alpha[554]",1.74763275686193
"alpha[555]",0.259659552413415
"alpha[556]",1.43745540708352
"alpha[557]",-1.01957281319279
"alpha[558]",-1.12491620104496
"alpha[559]",-1.91248530379142
"alpha[560]",0.130152787298789
"alpha[561]",-0.185864157221332
"alpha[562]",0.254535378526279
"alpha[563]",-0.33206042449559
"alpha[564]",-0.815119734114602
"alpha[565]",-0.36466690762055
"alpha[566]",-1.09976849552515
"alpha[567]",0.808137035400549
"alpha[568]",0.786010869765186
"alpha[569]",-0.291905349810992
"alpha[570]",1.00609402249807
"alpha[571]",-0.156395720707752
"alpha[572]",0.0107749748877948
"alpha[573]",0.802380028927907
"alpha[574]",0.0533609320853903
"alpha[575]",1.47792074672453
"alpha[576]",-0.176996920525557
"alpha[577]",1.64960439300655
"alpha[578]",0.278241667734398
"alpha[579]",-1.07172130582867
"alpha[580]",-0.661021991641185
"alpha[581]",0.917303299775671
"alpha[582]",2.14250569061722
"alpha[583]",1.27286875616246
"alpha[584]",-0.347597476660676
"alpha[585]",-0.95400976268053
"alpha[586]",-0.546061638449794
"alpha[587]",-0.648248665225759
"alpha[588]",1.64206531339478
"alpha[589]",0.991514330540156
"alpha[590]",-1.6168695489354
"alpha[591]",-1.61152744248957
"alpha[592]",1.67068830182239
"alpha[593]",0.430064690399246
"alpha[594]",0.748140384290187
"alpha[595]",-0.120113977921906
"alpha[596]",0.275344653312859
"alpha[597]",0.36961752861694
"alpha[598]",-1.08902389145201
"alpha[599]",-0.569275773170331
"alpha[600]",0.514490343226982
"alpha[601]",-0.851132244156954
"alpha[602]",0.618230284142877
"alpha[603]",-1.07614035691863
"alpha[604]",-1.30979049220411
"alpha[605]",1.71151541603977
"alpha[606]",0.406516686246072
"alpha[607]",-0.728643766148255
"alpha[608]",-0.403081873765985
"alpha[609]",0.0470690617160551
"alpha[610]",0.1621024998336
"alpha[611]",0.0560924566732606
"alpha[612]",0.476441595335584
"alpha[613]",-2.2094468500202
"alpha[614]",-1.34038405636545
"alpha[615]",-0.934318898624826
"alpha[616]",0.64207277512662
"alpha[617]",-0.635072623355776
"alpha[618]",-0.232206794663181
"alpha[619]",0.305145568678996
"alpha[620]",0.376871043038582
"alpha[621]",-0.284299698917628
"alpha[622]",0.753576556298011
"alpha[623]",0.526638739524009
"alpha[624]",0.698777115618197
"alpha[625]",-0.78389439692623
"alpha[626]",-3.06573679417229
"alpha[627]",-2.07247143173178
"alpha[628]",-1.3951146788286
"alpha[629]",-0.479431405090399
"alpha[630]",0.146274664239146
"alpha[631]",-0.85853766902242
"alpha[632]",-1.51383098990686
"alpha[633]",-0.332392067511037
"alpha[634]",-0.452646580410553
"alpha[635]",-1.01632607895106
"alpha[636]",-0.427136315206777
"alpha[637]",-1.2887086997983
"alpha[638]",-1.11238739788363
"alpha[639]",-0.933377884282256
"alpha[640]",-1.86660368464461
"alpha[641]",-2.09005649301952
"alpha[642]",-0.267363427171133
"alpha[643]",-1.44794781864478
"alpha[644]",-1.36367955436329
"alpha[645]",-1.45156323218267
"alpha[646]",-1.14355617609916
"alpha[647]",-0.330411523019719
"alpha[648]",-0.955347105868674
"alpha[649]",-1.12228249678926
"alpha[650]",0.284325463690294
"alpha[651]",0.90179423174986
"alpha[652]",0.183371571318906
"alpha[653]",-0.394614720932408
"alpha[654]",-1.5976312950232
"alpha[655]",0.800450561680477
"alpha[656]",0.688703604742732
"alpha[657]",-2.27137527808637
"alpha[658]",-0.546691369017002
"alpha[659]",-1.1786596557923
"alpha[660]",0.899361414370332
"alpha[661]",-1.22492158072551
"alpha[662]",0.504821042344337
"alpha[663]",1.12677305491556
"alpha[664]",2.00247518935798
"alpha[665]",-0.049290075716926
"alpha[666]",-1.00353537577676
"alpha[667]",-1.13364509328765
"alpha[668]",2.05541277478366
"alpha[669]",-0.676257392127569
"alpha[670]",-0.646814248472432
"alpha[671]",0.853374167462269
"alpha[672]",1.0849108842925
"alpha[673]",-1.78431962367411
"alpha[674]",0.658688460810321
"alpha[675]",-0.350188683542704
"alpha[676]",-0.849177976124948
"alpha[677]",0.0871405027159605
"alpha[678]",-1.68772621713139
"alpha[679]",2.80874436085214
"alpha[680]",0.455067957414578
"alpha[681]",0.967708522712188
"alpha[682]",0.409053471513847
"alpha[683]",-0.588919808398305
"alpha[684]",-0.191312786115184
"alpha[685]",-1.33358688749415
"alpha[686]",0.0494170046004079
"alpha[687]",0.262617469467723
"alpha[688]",1.26816962630227
"alpha[689]",0.847793966037486
"alpha[690]",-0.104273452883446
"alpha[691]",1.66455326883598
"alpha[692]",0.78892881671933
"alpha[693]",-0.0214035896126564
"alpha[694]",-0.130336596634738
"alpha[695]",-0.893044417599742
"alpha[696]",1.90797003692973
"alpha[697]",-0.350856054531216
"alpha[698]",-0.920814958983504
"alpha[699]",0.891640950602928
"alpha[700]",-0.312638572848509
"alpha[701]",-2.15409492610629
"alpha[702]",-0.16874663426785
"alpha[703]",0.404104732472641
"alpha[704]",-0.56271251599471
"alpha[705]",-1.34985470369762
"alpha[706]",-0.622218359349073
"alpha[707]",1.53114147290426
"alpha[708]",-1.87672037831885
"alpha[709]",1.66424297432741
"alpha[710]",0.223500329926099
"alpha[711]",-0.705722260081994
"alpha[712]",0.216699049490716
"alpha[713]",1.60116212474226
"alpha[714]",0.595425818891072
"alpha[715]",-0.56678777911793
"alpha[716]",0.459052482562932
"alpha[717]",2.10117896372034
"alpha[718]",-0.41000814751608
"alpha[719]",-0.196403865618189
"alpha[720]",-2.15838966497828
"alpha[721]",1.8504510093513
"alpha[722]",1.13325497991514
"alpha[723]",0.55450656949551
"alpha[724]",0.0518152321198529
"alpha[725]",-0.679604863135186
"alpha[726]",-0.154723642419222
"alpha[727]",1.33268925294652
"alpha[728]",-0.824009269438505
"alpha[729]",-1.23269266320461
"alpha[730]",-0.658627543849005
"alpha[731]",-0.901350508421875
"alpha[732]",-0.561507469197189
"alpha[733]",-0.369780093957311
"alpha[734]",-0.880240651263378
"alpha[735]",0.391588719642756
"alpha[736]",0.0833752604982873
"alpha[737]",-1.33160111422519
"alpha[738]",-0.693187817972185
"alpha[739]",0.243160474310756
"alpha[740]",-0.0904813753844862
"alpha[741]",-1.31274571585585
"alpha[742]",-0.481876897702527
"alpha[743]",-1.52216247077241
"alpha[744]",-0.956750129991101
"alpha[745]",-0.0326944720371881
"alpha[746]",-0.729786354813894
"alpha[747]",-1.98445742319419
"alpha[748]",0.638254022055677
"alpha[749]",0.0922311754360866
"alpha[750]",2.14781790802723
"alpha[751]",0.0703199600028453
"alpha[752]",-0.273967177357039
"alpha[753]",-1.81390535857237
"alpha[754]",-1.59373217457209
"alpha[755]",-1.96181583600659
"alpha[756]",-1.3985594556592
"alpha[757]",0.83466172533555
"alpha[758]",-0.466353323031802
"alpha[759]",-1.81430163900415
"alpha[760]",0.509916747655981
"alpha[761]",1.78403666065318
"alpha[762]",1.05314804831165
"alpha[763]",0.437294710937295
"alpha[764]",0.277596015849841
"alpha[765]",-0.172674360585455
"alpha[766]",-0.391442957819796
"alpha[767]",0.351828293319747
"alpha[768]",2.1539886916547
"alpha[769]",0.297938981548739
"alpha[770]",0.368038106904279
"alpha[771]",0.518505175273435
"alpha[772]",1.51369701196398
"alpha[773]",-0.891455193580362
"alpha[774]",0.237281562439283
"alpha[775]",-1.68960196774922
"alpha[776]",1.63950029533074
"alpha[777]",-0.971648082719269
"alpha[778]",-0.972390453381692
"alpha[779]",-1.91071801960478
"alpha[780]",0.0254324176065115
"alpha[781]",1.76135905235494
"alpha[782]",-1.57559177675814
"alpha[783]",-1.0403414298695
"alpha[784]",-0.795655201011474
"alpha[785]",1.9018666606045
"alpha[786]",0.0288093104224396
"alpha[787]",-0.272003423574542
"alpha[788]",0.562786925284269
"alpha[789]",0.407800773319578
"alpha[790]",0.631307760486256
"alpha[791]",-1.23708498865835
"alpha[792]",0.0193790582676319
"alpha[793]",0.74265607356641
"alpha[794]",-0.338637891346257
"alpha[795]",0.565137249036941
"alpha[796]",2.43584057419164
"alpha[797]",0.933596134060585
"alpha[798]",-0.419080858193382
"alpha[799]",0.80904892200854
"alpha[800]",-0.942177910816155
"alpha[801]",-1.94234251723852
"alpha[802]",0.486733236046691
"alpha[803]",0.725121648660963
"alpha[804]",1.15523325722781
"alpha[805]",-0.369152108395098
"alpha[806]",-1.34530195092396
"alpha[807]",-0.704419820407209
"alpha[808]",0.123217538294244
"alpha[809]",-3.22695960023504
"alpha[810]",-0.700514296379035
"alpha[811]",0.864619194085497
"alpha[812]",0.72900773558867
"alpha[813]",-2.32739468745966
"alpha[814]",-1.2031792752895
"alpha[815]",-0.0316460881387827
"alpha[816]",-0.209109524444703
"alpha[817]",0.348800660869659
"alpha[818]",-1.16943504716998
"alpha[819]",-0.723479108679862
"alpha[820]",0.136377232374091
"alpha[821]",1.10535704361228
"alpha[822]",0.875822394044659
"alpha[823]",-0.143416022972902
"alpha[824]",0.397372128876836
"alpha[825]",-0.290302886497207
"alpha[826]",-0.115674157727943
"alpha[827]",-0.258684625874993
"alpha[828]",0.862561124980659
"alpha[829]",-0.724512469139356
"alpha[830]",1.10896404671361
"alpha[831]",0.571335063209246
"alpha[832]",-1.62001520819371
"alpha[833]",0.327828091362007
"alpha[834]",1.33740897110763
"alpha[835]",0.920592977908749
"alpha[836]",1.16634990221822
"alpha[837]",0.0763399300067196
"alpha[838]",1.99235105777086
"alpha[839]",-0.129109509704668
"alpha[840]",-0.509062074095608
"alpha[841]",1.178896675111
"alpha[842]",-0.549302673326178
