"","x"
"B",0.136147965205207
"B0",0.341478018294741
"alpha[1]",0.629863341716621
"alpha[2]",1.07743024499675
"alpha[3]",1.41739580912343
"alpha[4]",1.92051346607668
"alpha[5]",-0.784530351699101
"alpha[6]",-0.289882011619502
"alpha[7]",1.12272672205907
"alpha[8]",0.890082192900026
"alpha[9]",0.695341903069735
"alpha[10]",1.58667128376913
"alpha[11]",2.85947074379998
"alpha[12]",-0.767373349495357
"alpha[13]",0.357153113831937
"alpha[14]",0.662765788215225
"alpha[15]",-0.0821790602117196
"alpha[16]",-0.476562123282305
"alpha[17]",0.580517783139538
"alpha[18]",0.0170721655361141
"alpha[19]",-0.0181925019078028
"alpha[20]",0.448644212563716
"alpha[21]",0.824890743720075
"alpha[22]",0.532394132371334
"alpha[23]",0.387069034125726
"alpha[24]",-0.700674580593386
"alpha[25]",0.818427089730476
"alpha[26]",-0.823849606187114
"alpha[27]",1.72684945391038
"alpha[28]",0.908409557281741
"alpha[29]",-0.941522946022452
"alpha[30]",-0.91663257045027
"alpha[31]",-0.137582935124016
"alpha[32]",0.553981595346863
"alpha[33]",0.402072680604546
"alpha[34]",-1.20872255795093
"alpha[35]",0.0292702907072603
"alpha[36]",-1.70061184363122
"alpha[37]",-0.4093145116907
"alpha[38]",0.855212338319402
"alpha[39]",0.473786737275827
"alpha[40]",-1.28745065151921
"alpha[41]",0.374159233745648
"alpha[42]",0.946866592304389
"alpha[43]",-1.07478007350021
"alpha[44]",0.90646498141575
"alpha[45]",1.3527071152964
"alpha[46]",-0.0949498418682239
"alpha[47]",-0.973496372070293
"alpha[48]",0.0114984722803429
"alpha[49]",0.939701214914539
"alpha[50]",-1.15859571488544
"alpha[51]",-1.45736672776173
"alpha[52]",-0.290972566316876
"alpha[53]",-0.160335226292868
"alpha[54]",0.0289572682558475
"alpha[55]",-0.0447912345217077
"alpha[56]",-0.852066849501159
"alpha[57]",0.619860944006151
"alpha[58]",-0.0532583925352543
"alpha[59]",-0.506703935469683
"alpha[60]",0.780807562411575
"alpha[61]",-1.33431521719622
"alpha[62]",0.412893992722339
"alpha[63]",0.30309091910254
"alpha[64]",0.222392828891631
"alpha[65]",0.103453512148461
"alpha[66]",-0.794007766348594
"alpha[67]",-0.122128171485434
"alpha[68]",-1.17358857970189
"alpha[69]",-1.03005418843756
"alpha[70]",0.441407346512377
"alpha[71]",-0.46047189059197
"alpha[72]",-0.194404111457817
"alpha[73]",-1.69407687485449
